No_TableNo,ExptNo,ExptNo_norm,PM,Tsub,x,G_kg_m2s,G_Mlb_ft2h,LD,old86_member,policy_class,high_PM,deep_subcooled,scope_A_Gle4200,scope_B_Gle4200_LDge40,scope_C_B_xgtm020,scope_D_old86like_lowX,q_M_MWm2_result,q_P_MWm2,dq_ratio_pct_result,log_message,fit,resid,x_bin,LD_bin
267.01_10,267.01,267.01,1.6849105021926918,254.52674819008195,-0.118,1315.5431,0.97,108.84955752212387,False,B_main_x>-0.20,False,False,True,True,True,False,3.2807736000000003,5.527809893956525,-0.2175793161921686,収束 (|dq_ratio|<1%)  (f_solver=0),1.8969997477051925,-0.21208924551250075,-0.20<x<=-0.10,80<=LD<120
268.01_10,268.01,268.01,1.7542552525649588,256.20145638583585,-0.153,1315.5431,0.97,108.84955752212387,False,B_main_x>-0.20,False,False,True,True,True,False,3.1861359,5.589295637960782,0.194843144284821,収束 (|dq_ratio|<1%)  (f_solver=0),1.8933888296594792,-0.13913357709452034,-0.20<x<=-0.10,80<=LD<120
269.01_10,269.01,269.01,1.610872802957489,221.3958722059629,-0.086,1315.5431,0.97,108.84955752212387,False,B_main_x>-0.20,False,False,True,True,True,False,2.9653146,4.776744641352765,-0.0191688776206736,収束 (|dq_ratio|<1%)  (f_solver=0),1.9245268464295653,-0.31365404347207626,-0.10<x<=0,80<=LD<120
27.01_10,27.01,27.01,1.6351940296471368,313.18434543454475,-0.074,3282.0766,2.42,365.33333333333326,False,B_main_x>-0.20,False,False,True,True,True,False,3.0914982,5.055199399304871,-0.2218659630713154,収束 (|dq_ratio|<1%)  (f_solver=0),1.6432541087502668,-0.008060079103130002,-0.10<x<=0,LD>=120
28.01_10,28.01,28.01,1.6003184464806413,308.8065739145867,-0.045,3838.1309,2.83,365.33333333333326,False,B_main_x>-0.20,False,False,True,True,True,False,3.64986063,5.840939293272454,0.5883671905940936,収束 (|dq_ratio|<1%)  (f_solver=0),1.6712398238737447,-0.07092137739310345,-0.10<x<=0,LD>=120
29.01_10,29.01,29.01,1.6238181936166036,310.43419463641936,-0.077,3919.5047,2.89,365.33333333333326,False,B_main_x>-0.20,False,False,True,True,True,False,3.653015219999999,5.931832575794358,-0.4260424215401648,収束 (|dq_ratio|<1%)  (f_solver=0),1.661005396849014,-0.037187203232410315,-0.10<x<=0,LD>=120
3.01_10,3.01,3.01,1.3413056622667905,110.03342555391588,-0.036,2251.3418,1.66,80.0,False,B_main_x>-0.20,False,False,True,True,True,False,3.880145699999999,5.204461397830138,0.2003229437908337,収束 (|dq_ratio|<1%)  (f_solver=0),1.404353275629393,-0.06304761336260256,-0.10<x<=0,80<=LD<120
30.01_10,30.01,30.01,1.599512232471623,311.55670341994664,-0.055,3933.067,2.9,365.33333333333326,False,B_main_x>-0.20,False,False,True,True,True,False,3.74134374,5.984325078011132,-0.2593209319695264,収束 (|dq_ratio|<1%)  (f_solver=0),1.6538295524925823,-0.05431732002095924,-0.10<x<=0,LD>=120
4.01_10,4.01,4.01,1.3626063074161932,111.10531905016614,-0.049,2305.591,1.7,80.0,False,B_main_x>-0.20,False,False,True,True,True,False,3.9116916,5.3300956468269405,-0.6916007288926945,収束 (|dq_ratio|<1%)  (f_solver=0),1.4138615250597137,-0.05125521764352059,-0.10<x<=0,80<=LD<120
442.01_10,442.01,442.01,1.3873729587911223,132.74047859555014,-0.032,1193.4824,0.8800000000000001,75.98039215686273,False,B_main_x>-0.20,False,False,True,True,True,False,2.583609209999999,3.584429554037693,0.7951765892776542,収束 (|dq_ratio|<1%)  (f_solver=0),1.5870705160866523,-0.19969755729552996,-0.10<x<=0,70<=LD<80
449.01_10,449.01,449.01,1.18830075807576,104.4446876334049,0.016,1350.80508,0.996,75.98039215686273,False,B_main_x>-0.20,False,False,True,True,True,False,2.586763799999999,3.073853384502932,0.9737325886546742,収束 (|dq_ratio|<1%)  (f_solver=0),1.3533608872661904,-0.16506012919043034,0<x<=0.05,70<=LD<80
450.01_10,450.01,450.01,1.1216980167672548,97.7484248428973,0.032,1356.23,1.0,75.98039215686273,False,B_main_x>-0.20,False,False,True,True,True,False,2.53944495,2.8484903641046206,0.6193429522622906,収束 (|dq_ratio|<1%)  (f_solver=0),1.2891309532633817,-0.1674329364961269,0<x<=0.05,70<=LD<80
451.01_10,451.01,451.01,1.2116431431302304,103.88827213816978,-0.004,1383.3546,1.0199999999999998,75.98039215686273,False,B_main_x>-0.20,False,False,True,True,True,False,2.53944495,3.076901061024191,-0.4908918908686113,収束 (|dq_ratio|<1%)  (f_solver=0),1.3481538835415305,-0.13651074041130018,-0.10<x<=0,70<=LD<80
452.01_10,452.01,452.01,0.996502906637817,78.20645849357618,0.042,1383.3546,1.0199999999999998,75.98039215686273,False,B_main_x>-0.20,False,False,True,True,True,False,2.21767677,2.209921347288166,-0.2793257296393348,収束 (|dq_ratio|<1%)  (f_solver=0),1.0821624246255945,-0.08565951798777749,0<x<=0.05,70<=LD<80
453.01_10,453.01,453.01,1.1779656161796004,103.28179546252004,0.009,1410.4792,1.04,75.98039215686273,False,B_main_x>-0.20,False,False,True,True,True,False,2.64354642,3.1140067875346764,-0.3902064985320317,収束 (|dq_ratio|<1%)  (f_solver=0),1.3424515468461269,-0.1644859306665265,0<x<=0.05,70<=LD<80
456.01_10,456.01,456.01,1.1126152919437835,89.93618676924655,0.018,1491.853,1.1,75.98039215686273,False,B_main_x>-0.20,False,False,True,True,True,False,2.53629036,2.821915439345603,0.8166922772779703,収束 (|dq_ratio|<1%)  (f_solver=0),1.209880906228526,-0.09726561428474256,0<x<=0.05,70<=LD<80
461.01_10,461.01,461.01,1.0568160065669558,82.67080560476268,0.021,1586.7891,1.17,75.98039215686273,False,B_main_x>-0.20,False,False,True,True,True,False,2.53944495,2.6837260709556228,0.3392973594095591,収束 (|dq_ratio|<1%)  (f_solver=0),1.1320072458967922,-0.0751912393298364,0<x<=0.05,70<=LD<80
462.01_10,462.01,462.01,1.0320352271377364,79.31866378958193,0.021,1641.0383,1.21,75.98039215686273,False,B_main_x>-0.20,False,False,True,True,True,False,2.53944495,2.620796645777028,0.0154116741460514,収束 (|dq_ratio|<1%)  (f_solver=0),1.094722253767018,-0.0626870266292816,0<x<=0.05,70<=LD<80
463.01_10,463.01,463.01,1.1688805638214936,85.45707234861334,-0.022,1708.8498,1.26,75.98039215686273,False,B_main_x>-0.20,False,False,True,True,True,False,2.54890872,2.979369861763122,0.21701361899549,収束 (|dq_ratio|<1%)  (f_solver=0),1.162346920137444,0.006533643684049739,-0.10<x<=0,70<=LD<80
469.01_10,469.01,469.01,0.939648075944587,68.13071600661715,0.029,1817.3482,1.34,75.98039215686273,False,B_main_x>-0.20,False,False,True,True,True,False,2.53313577,2.38025615238691,0.49265016365295,収束 (|dq_ratio|<1%)  (f_solver=0),0.9640875417335731,-0.024439465788986148,0<x<=0.05,70<=LD<80
474.01_10,474.01,474.01,0.8776273132300272,59.731310664686816,0.021,2088.5942,1.54,75.98039215686273,False,B_main_x>-0.20,False,False,True,True,True,False,2.5709908500000003,2.256371792024484,0.7561256859920658,収束 (|dq_ratio|<1%)  (f_solver=0),0.8597484167013617,0.017878896528665478,0<x<=0.05,70<=LD<80
479.01_10,479.01,479.01,0.764008973539848,53.10991238658369,0.04,2142.8434,1.58,75.98039215686273,False,B_main_x>-0.20,False,False,True,True,True,False,2.53944495,1.9401587296104508,-0.1374197559257923,収束 (|dq_ratio|<1%)  (f_solver=0),0.7737089794296992,-0.009700005889851204,0<x<=0.05,70<=LD<80
483.01_10,483.01,483.01,0.7668600113107206,51.982230400728895,0.027,2305.591,1.7,75.98039215686273,False,B_main_x>-0.20,False,False,True,True,True,False,2.583609209999999,1.981266588003081,-0.7261609361128921,収束 (|dq_ratio|<1%)  (f_solver=0),0.7587229766413683,0.008137034669352228,0<x<=0.05,70<=LD<80
489.01_10,489.01,489.01,0.6440243300341385,44.21115401415841,0.041,2454.7763,1.81,75.98039215686273,False,B_main_x>-0.20,False,False,True,True,True,True,2.54259954,1.6374959652936087,0.1123494703282611,収束 (|dq_ratio|<1%)  (f_solver=0),0.6528183819667105,-0.008794051932571989,0<x<=0.05,70<=LD<80
493.01_10,493.01,493.01,0.435151931201948,33.60109799971622,0.049,2888.7699,2.13,75.98039215686273,True,B_main_x>-0.20,False,False,True,True,True,True,2.52682659,1.0995534704509329,-0.3386401216996503,収束 (|dq_ratio|<1%)  (f_solver=0),0.5007981007719653,-0.06564616957001729,0<x<=0.05,70<=LD<80
496.01_10,496.01,496.01,0.4808078218353823,35.27787208981738,0.037,2997.2683,2.21,75.98039215686273,True,B_main_x>-0.20,False,False,True,True,True,True,2.586763799999999,1.243736268280616,-0.0364470894094111,収束 (|dq_ratio|<1%)  (f_solver=0),0.525393182197328,-0.044585360361945714,0<x<=0.05,70<=LD<80
497.01_10,497.01,497.01,0.4856745056107639,35.27787208981738,0.034,3051.5175,2.25,75.98039215686273,True,B_main_x>-0.20,False,False,True,True,True,True,2.60253675,1.2639857493900943,0.5909707056032266,収束 (|dq_ratio|<1%)  (f_solver=0),0.525393182197328,-0.03971867658656408,0<x<=0.05,70<=LD<80
498.01_10,498.01,498.01,0.4913008889472814,35.82580133498607,0.033,3051.5175,2.25,75.98039215686273,True,B_main_x>-0.20,False,False,True,True,True,True,2.6183097,1.28637788314929,-0.7752096507386549,収束 (|dq_ratio|<1%)  (f_solver=0),0.533383845384336,-0.04208295643705462,0<x<=0.05,70<=LD<80
5.01_10,5.01,5.01,1.4577718640475934,143.85385187892945,-0.053,2386.9648,1.7600000000000002,80.0,False,B_main_x>-0.20,False,False,True,True,True,False,5.1104358,7.449849522261555,0.8722911747696183,収束 (|dq_ratio|<1%)  (f_solver=0),1.662185150316894,-0.20441328626930066,-0.10<x<=0,80<=LD<120
6.01_10,6.01,6.01,1.445882742939732,143.85385187892945,-0.056,2400.5271,1.7699999999999998,80.0,False,B_main_x>-0.20,False,False,True,True,True,False,5.1104358,7.389090932121405,-0.4801265367972879,収束 (|dq_ratio|<1%)  (f_solver=0),1.662185150316894,-0.216302407377162,-0.10<x<=0,80<=LD<120
7.01_10,7.01,7.01,1.3737838826461417,123.30541643666328,-0.037,2427.6517,1.7899999999999998,80.0,False,B_main_x>-0.20,False,False,True,True,True,False,4.637247299999999,6.3705756005843375,0.7075163042609182,収束 (|dq_ratio|<1%)  (f_solver=0),1.515917302489619,-0.14213341984347738,-0.10<x<=0,80<=LD<120
8.01_10,8.01,8.01,1.353475742387643,121.07838458578988,-0.035,2427.6517,1.7899999999999998,80.0,False,B_main_x>-0.20,False,False,True,True,True,False,4.5741555,6.191008511159019,-0.1184510897508475,収束 (|dq_ratio|<1%)  (f_solver=0),1.4981335231197677,-0.14465778073212476,-0.10<x<=0,80<=LD<120
80.01_10,80.01,80.01,0.1173350424102666,21.424642698647403,0.048,4136.501499999999,3.0499999999999994,64.58333333333336,False,B_main_x>-0.20,False,False,True,True,True,False,3.1230441,0.366442511922633,-0.4938437410075403,収束 (|dq_ratio|<1%)  (f_solver=0),0.31576976738241386,-0.19843472497214726,0<x<=0.05,60<=LD<70
9.01_10,9.01,9.01,1.3556037191052863,108.35218501251636,-0.05,2441.214,1.7999999999999998,80.0,True,B_main_x>-0.20,False,False,True,True,True,False,4.0378752,5.473758638403003,-0.4556711931547225,収束 (|dq_ratio|<1%)  (f_solver=0),1.38926355716771,-0.033659838062423786,-0.10<x<=0,80<=LD<120
