group,N,PM_noF1_mean,PM_noF1_sd,PM_noF1_min,PM_noF1_p25,PM_noF1_median,PM_noF1_p75,PM_noF1_max,Tsub_mean,Tsub_sd,Tsub_min,Tsub_p25,Tsub_median,Tsub_p75,Tsub_max,x_mean,x_sd,x_min,x_p25,x_median,x_p75,x_max,G_kg_m2s_mean,G_kg_m2s_sd,G_kg_m2s_min,G_kg_m2s_p25,G_kg_m2s_median,G_kg_m2s_p75,G_kg_m2s_max,N_old86_overlap,N_current_only,N_PM_ge_2p2,N_yellow_handregion,R2_PM_Tsub_linear,R2_PM_Tsub_quadratic,R2_PM_x_linear
old86_x<=-0.20,5,1.086877141663194,0.055143560453919306,1.00573144975648,1.08186031416469,1.09055516217134,1.09542319063704,1.16081559158642,186.1186847284702,43.79772795444825,133.053567562251,162.570583241961,189.342041365477,194.537139638245,251.090091834417,-0.324,0.0881447672865497,-0.457,-0.334,-0.329,-0.284,-0.216,3655.7759999999994,75.25494588397486,3593.4,3606.96,3647.64,3647.64,3783.24,5,0,0,0,0.9240487927707038,0.9436276069557318,0.942750945585459
old86_-0.20<x<=-0.10,6,0.9278666220055194,0.04553419648599848,0.87081555418995,0.8871941212097765,0.9437548917137495,0.9651700360746696,0.968225445845572,120.10395292263867,10.261084524638276,106.434461202638,111.71569418145926,123.90646303391449,128.17000176340275,129.133044361492,-0.15733333333333333,0.02253589729002745,-0.191,-0.17024999999999998,-0.1535,-0.145,-0.128,3335.76,301.63000062991085,2739.12,3393.39,3410.34,3457.8,3593.4,6,0,0,0,0.10827953913721011,0.2620356505841932,0.61754096430013
old86_-0.10<x<=0,30,0.8267814936950529,0.0967164597683926,0.69659049115203,0.7574814094830771,0.7727281122216441,0.8937983562743013,1.0316230181905,88.80277556654654,21.92876886507761,71.2314194261591,75.772394947606,76.878750163887,100.1312172550205,149.73824816216,-0.04386666666666666,0.020747635234312656,-0.09,-0.05575,-0.037,-0.03125,-0.012,3138.7332000000006,428.74054734933446,2440.8,2794.377,3118.8,3400.17,4068.0,30,0,0,0,0.598643173183937,0.6214830603323689,0.07402607181150589
old86_0<x<=0.05,6,0.6059883196925242,0.09918418332676421,0.526675909158106,0.554145052263866,0.5598110021537861,0.6246002746675012,0.791178903550168,45.074044290667,15.330636226903263,33.848400181536,35.528781735237,35.803330916313996,55.637271295438254,67.303353633147,0.02816666666666667,0.01720949350407114,0.001,0.0195,0.0335,0.03625,0.049,3109.76,264.1475006128204,2888.28,3006.9300000000003,3044.2200000000003,3051.0,3634.08,6,0,0,0,0.8569737210614001,0.9457531101147868,0.9143921019763004
old86_x>0.05,39,0.32370099322815005,0.10454815341449344,0.136490246897863,0.25139108892101547,0.313513017005973,0.4108470593812185,0.564871426632673,16.943330473213468,9.432268976988261,5.85325176878905,10.3181101696835,13.843765034719,23.012932950741,47.7012082859781,0.08497435897435898,0.01942798738050908,0.052,0.073,0.081,0.092,0.137,3453.106153846154,431.367634419055,2752.68,3159.48,3484.92,3742.56,4068.0,0,39,0,0,0.9007216388124031,0.9474868234369103,0.504593360794083
