No_TableNo,ExptNo,ExptNo_norm,PM,Tsub,x,G_kg_m2s,G_Mlb_ft2h,LD,old86_member,policy_class,high_PM,deep_subcooled,scope_A_Gle4200,scope_B_Gle4200_LDge40,scope_C_B_xgtm020,scope_D_old86like_lowX,q_M_MWm2_result,q_P_MWm2,dq_ratio_pct_result,log_message,x_band,LD_band,pred_Tsub_poly1,resid_Tsub_poly1,pred_Tsub_poly2,resid_Tsub_poly2,pred_Tsub_poly3,resid_Tsub_poly3,pred_Tsub_saturation,resid_Tsub_saturation,pred_Tsub_saturation_plus_logLD,resid_Tsub_saturation_plus_logLD,pred_Tsub_saturation_plus_x_DIAG_ONLY,resid_Tsub_saturation_plus_x_DIAG_ONLY,pred_Tsub_saturation_plus_logLD_plus_x_DIAG_ONLY,resid_Tsub_saturation_plus_logLD_plus_x_DIAG_ONLY,pred_Tsub_saturation_plus_xband_DIAG_ONLY,resid_Tsub_saturation_plus_xband_DIAG_ONLY
171.01_10,171.01,171.01,1.6813008593885053,161.71924421083668,-0.136,1301.9808,0.96,66.84491978609627,False,B_main_x>-0.20,False,False,True,True,True,False,3.2807736000000003,5.515967473139121,-0.1669104229638453,収束 (|dq_ratio|<1%)  (f_solver=0),-0.20<x<=-0.10,40<=LD<70,1.453046380637391,0.22825447875111426,1.763223231577589,-0.08192237218908383,1.7560254399959727,-0.07472458060746745,1.6482248766879426,0.03307598270056267,1.742966229099872,-0.06166536971136671,1.6854772593471485,-0.004176399958643273,1.6686515818920886,0.012649277496416644,1.6888816327151295,-0.007580773326624213
18.01_10,18.01,18.01,0.9982901984304464,66.99992038726407,0.001,3634.6964,2.68,80.0,True,B_main_x>-0.20,False,False,True,True,True,True,4.416425999999999,4.408874787893382,0.0389395330814793,収束 (|dq_ratio|<1%)  (f_solver=0),0<x<=0.05,80<=LD<120,1.0932874615357246,-0.09499726310527823,0.9503535338820404,0.04793666454840606,0.9520156390118768,0.046274559418569616,0.9965504534618046,0.001739744968641821,0.9358353310199479,0.06245486741049855,0.9804887486229329,0.017801449807513525,0.9917074474026557,0.006582751027790712,0.9373227568265847,0.060967441603861694
180.01_10,180.01,180.01,1.351192509146819,98.2996098552306,-0.062,1695.2875,1.25,66.84491978609627,False,B_main_x>-0.20,False,False,True,True,True,False,2.98108755,4.028023166670844,-0.7132572103490185,収束 (|dq_ratio|<1%)  (f_solver=0),-0.10<x<=0,40<=LD<70,1.212168614785798,0.13902389436102114,1.2945468382325942,0.0566456709142249,1.3014857049284088,0.04970680421841034,1.324180107976405,0.027012401170414035,1.32895932777242,0.022233181374399003,1.341289551909915,0.009902957236904042,1.3398159921110884,0.011376517035730727,1.2944571228164077,0.05673538633041142
182.01_10,182.01,182.01,1.4594950128413378,106.11665306734947,-0.089,1803.7859,1.33,66.84491978609627,False,B_main_x>-0.20,False,False,True,True,True,False,3.2176818,4.696190540010338,0.177262045324624,収束 (|dq_ratio|<1%)  (f_solver=0),-0.10<x<=0,40<=LD<70,1.2418589768264001,0.21763603601493764,1.3688654767478579,0.0906295360934799,1.3754442376370764,0.08405077520426141,1.3836771762469118,0.07581783659442598,1.396995468956041,0.06249954388529666,1.436680740798884,0.022814272042453787,1.4353759364758223,0.02411907636551547,1.337789794462104,0.12170521837923376
183.01_10,183.01,183.01,1.5413047115737164,132.74047859555014,-0.109,1830.9105,1.35,66.84491978609627,False,B_main_x>-0.20,False,False,True,True,True,False,3.9432375,6.077730537604163,-0.7679454717369579,収束 (|dq_ratio|<1%)  (f_solver=0),-0.20<x<=-0.10,40<=LD<70,1.3429804619440242,0.1983242496296922,1.5870705160865226,-0.04576580451280621,1.5888592923881335,-0.0475545808144171,1.539075709596764,0.002229001976952416,1.5891328718700755,-0.04782816029635906,1.5707155920423825,-0.029410880468666134,1.5602379688605048,-0.018933257286788407,1.6191284426928876,-0.07782373111917118
184.01_10,184.01,184.01,2.1458508558958083,230.5931119642869,-0.326,1871.5974,1.38,66.84491978609627,False,B_deep_x<=-0.20,False,True,True,True,False,False,5.331257099999999,11.440082611035605,-0.0072881559764321,収束 (|dq_ratio|<1%)  (f_solver=0),x<=-0.20,40<=LD<70,1.714640184489757,0.4312106714060513,1.9252668466224738,0.22058400927333444,1.901363627536121,0.24448722835968728,1.7728521941917998,0.3729986617040084,1.959941131282033,0.1859097246137753,2.1472566301746805,-0.0014057742788722294,2.145217564869677,0.0006332910261312996,2.1418421383107917,0.00400871758501653
185.01_10,185.01,185.01,1.6968039870297118,164.51403825344045,-0.149,1871.5974,1.38,66.84491978609627,False,B_main_x>-0.20,False,False,True,True,True,False,4.7003391,7.975554125271646,0.5533546453968138,収束 (|dq_ratio|<1%)  (f_solver=0),-0.20<x<=-0.10,40<=LD<70,1.46366144885464,0.2331425381750718,1.7768306486982197,-0.08002666166850791,1.7686845489040979,-0.07188056187438607,1.6563436577821862,0.04046032924752563,1.7553569897050063,-0.05855300267529451,1.7173152585392648,-0.02051127150955301,1.7015995852923156,-0.004795598262603784,1.6938127601555677,0.002991226874144104
186.01_10,186.01,186.01,1.4880925664115456,122.21707720506936,-0.092,1898.722,1.4,66.84491978609627,False,B_main_x>-0.20,False,False,True,True,True,False,3.880145699999999,5.7740159727637215,0.024278317976423,収束 (|dq_ratio|<1%)  (f_solver=0),-0.10<x<=0,40<=LD<70,1.3030109250355466,0.18508164137599903,1.5072736472876258,-0.01918108087608017,1.511515476109325,-0.02342290969777938,1.485325797034252,0.0027667693772936985,1.5198749820293476,-0.03178241561780193,1.5038989452178713,-0.015806378806325627,1.4954307869505243,-0.007338220538978701,1.4092929665160896,0.07879959989545604
187.01_10,187.01,187.01,1.561802433828803,134.94320198506415,-0.119,1966.5335,1.45,66.84491978609627,False,B_main_x>-0.20,False,False,True,True,True,False,4.2271506,6.601974095240885,-0.9923037080190504,収束 (|dq_ratio|<1%)  (f_solver=0),-0.20<x<=-0.10,40<=LD<70,1.3513467525139145,0.21045568131488857,1.602705955052979,-0.040903521224175954,1.6039083391835884,-0.04210590535478542,1.549238840430815,0.01256359339798796,1.6026363763176623,-0.0408339424888593,1.5977612696698578,-0.03595883584105475,1.5878764919914692,-0.02607405816266617,1.6258633987746633,-0.06406096494586033
188.01_10,188.01,188.01,2.149368878100929,249.67333431527183,-0.335,2047.9073,1.51,66.84491978609627,False,B_deep_x<=-0.20,False,True,True,True,False,False,6.3722718,13.696362689720187,0.823140272753681,収束 (|dq_ratio|<1%)  (f_solver=0),x<=-0.20,40<=LD<70,1.7871098759119153,0.3622590021890135,1.9062580085798169,0.24311086952111194,1.8836652717967797,0.26570360630414913,1.7893223527948172,0.3600465253061116,1.996069423345149,0.15329945475577977,2.1723002616914444,-0.022931383590515608,2.169716636130218,-0.02034775802928923,2.149807768014008,-0.0004388899130791657
19.01_10,19.01,19.01,1.0857586936402024,74.31081192490194,-0.018,3851.6932,2.8400000000000003,80.0,True,B_main_x>-0.20,False,False,True,True,True,True,4.8580686,5.274690216750487,-0.0062197660192254,収束 (|dq_ratio|<1%)  (f_solver=0),-0.10<x<=0,80<=LD<120,1.1210553797500602,-0.03529668610985781,1.037427122031477,0.048331571608725366,1.0414200302370638,0.044338663403138634,1.0881650055400163,-0.0024063118998138844,1.0260645632995748,0.05969413034062754,1.0873100037381043,-0.0015513100979018812,1.0986510633307114,-0.012892369690508998,1.1138310520677357,-0.028072358427533306
196.01_10,196.01,196.01,0.8841447681755321,61.85955609096459,0.015,3037.9552,2.24,66.84491978609627,True,B_main_x>-0.20,False,False,True,True,True,True,4.29655158,3.798773600653316,0.0818540262396996,収束 (|dq_ratio|<1%)  (f_solver=0),0<x<=0.05,40<=LD<70,1.0737635478465808,-0.18961877967104868,0.8866941108536398,-0.002549342678107691,0.8862597850455655,-0.0021150168700333483,0.925494888710185,-0.04135012053465292,0.9211387273326346,-0.03699395915710246,0.8978327798766916,-0.01368801170115952,0.9003481600769133,-0.016203391901381203,0.8794189161415104,0.00472585203402176
197.01_10,197.01,197.01,1.035657655963962,75.46157701295215,-0.014,3241.3897,2.39,66.84491978609627,True,B_main_x>-0.20,False,False,True,True,True,True,5.0157981,5.194649703034494,-0.5513598409493335,収束 (|dq_ratio|<1%)  (f_solver=0),-0.10<x<=0,40<=LD<70,1.125426166908423,-0.08976851094446081,1.050762102100783,-0.015104446136820826,1.0550554938220482,-0.01939783785808613,1.1016454790496075,-0.06598782308564544,1.0928751762969324,-0.05721752033297034,1.0882559541526817,-0.05259829818871964,1.0904141863305483,-0.05475653036658623,1.1244785030870235,-0.08882084712306137
198.01_10,198.01,198.01,1.2980153216050032,76.56717653219835,-0.09,3254.952,2.4000000000000004,66.84491978609627,True,B_main_x>-0.20,False,False,True,True,True,True,4.100967,5.323117999396505,-0.3547049524252508,収束 (|dq_ratio|<1%)  (f_solver=0),-0.10<x<=0,40<=LD<70,1.1296254081186348,0.16838991348636845,1.063478718971499,0.2345366026335043,1.0680443723089614,0.22997094929604178,1.1143679684147996,0.18364735319020364,1.105730835452241,0.19228448615276217,1.2604107240778437,0.0376045975271595,1.273462710229927,0.02455261137507625,1.1344935612476879,0.16352176035731536
199.01_10,199.01,199.01,1.5801796486201998,106.11665306734947,-0.144,3390.575,2.5,66.84491978609627,True,B_main_x>-0.20,False,False,True,True,True,True,5.299711199999999,8.374495781804537,0.6218485703386165,収束 (|dq_ratio|<1%)  (f_solver=0),-0.20<x<=-0.10,40<=LD<70,1.2418589768264001,0.33832067179379965,1.3688654767478579,0.21131417187234192,1.3754442376370764,0.20473541098312342,1.3836771762469118,0.196502472373288,1.396995468956041,0.18318417966415868,1.554785509485805,0.02539413913439481,1.5617027803220813,0.018476868298118454,1.5113082028060645,0.06887144581413529
2.01_10,2.01,2.01,1.2858764091406156,93.25734584317443,-0.03,2224.2172,1.64,80.0,False,B_main_x>-0.20,False,False,True,True,True,False,3.3438654,4.299797633201548,0.963540225351672,収束 (|dq_ratio|<1%)  (f_solver=0),-0.10<x<=0,80<=LD<120,1.19301730143625,0.09285910770436567,1.2441398325319297,0.041736576608685905,1.2509966364619571,0.034879772678658494,1.2817132617478375,0.0041631473927781215,1.228583112616295,0.05729329652432069,1.2451242931494766,0.04075211599113904,1.2494777084455693,0.03639870069504636,1.2629348086982204,0.022941600442395238
20.01_10,20.01,20.01,1.1165611650523526,75.46157701295215,-0.026,3905.9424,2.88,80.0,True,B_main_x>-0.20,False,False,True,True,True,True,4.889614499999999,5.459553662776876,0.3848795453033805,収束 (|dq_ratio|<1%)  (f_solver=0),-0.10<x<=0,80<=LD<120,1.125426166908423,-0.00886500185607031,1.050762102100783,0.06579906295156968,1.0550554938220482,0.06150567123030437,1.1016454790496075,0.014915686002745066,1.0396135679616512,0.07694759709070143,1.1140242673207372,0.002536897731615362,1.1260850359527212,-0.009523870900368658,1.1244785030870235,-0.007917338034670873
200.01_10,200.01,200.01,1.090984830660081,79.31866378958193,-0.027,3390.575,2.5,66.84491978609627,True,B_main_x>-0.20,False,False,True,True,True,True,5.299711199999999,5.781904526079334,-0.1793528182224258,収束 (|dq_ratio|<1%)  (f_solver=0),-0.10<x<=0,40<=LD<70,1.1400759903407174,-0.04909115968063649,1.0947222537669126,-0.003737423106831672,1.0998968844706976,-0.00891205381061666,1.1450817355660476,-0.05409690490596675,1.137049714011221,-0.04606488335114012,1.1465681640272747,-0.05558333336719379,1.1489997723690095,-0.058014941708928625,1.1585334446877398,-0.06754861402765888
201.01_10,201.01,201.01,1.696711804699104,122.21707720506936,-0.174,3404.1373,2.51,66.84491978609627,True,B_main_x>-0.20,False,False,True,True,True,True,5.8359915,9.901995670173632,0.1557716901061284,収束 (|dq_ratio|<1%)  (f_solver=0),-0.20<x<=-0.10,40<=LD<70,1.3030109250355466,0.3937008796635575,1.5072736472876258,0.1894381574114783,1.511515476109325,0.18519632858977908,1.485325797034252,0.21138600766485216,1.5198749820293476,0.17683682266975653,1.6799824185329169,0.016729386166187243,1.683772626866765,0.01293917783233911,1.58281137486005,0.11390042983905402
202.01_10,202.01,202.01,1.246383451509764,94.40186587765923,-0.056,3404.1373,2.51,66.84491978609627,True,B_main_x>-0.20,False,False,True,True,True,True,5.8359915,7.273883228751646,0.4657326797354334,収束 (|dq_ratio|<1%)  (f_solver=0),-0.10<x<=0,40<=LD<70,1.1973643688969866,0.04901908261277743,1.2557513468305568,-0.00936789532079274,1.2626496778210865,-0.016266226311322463,1.2916516448891924,-0.045268193379428334,1.292770930805757,-0.04638747929599285,1.3074329425005207,-0.06104949099075663,1.3069980249380795,-0.060614573428315444,1.2703540434312122,-0.023970591921448126
203.01_10,203.01,203.01,1.1830251235337732,76.56717653219835,-0.061,3458.3865,2.55,66.84491978609627,True,B_main_x>-0.20,False,False,True,True,True,True,4.7634309,5.635258428917092,0.1142740492979284,収束 (|dq_ratio|<1%)  (f_solver=0),-0.10<x<=0,40<=LD<70,1.1296254081186348,0.05339971541513844,1.063478718971499,0.11954640456227428,1.0680443723089614,0.11498075122481177,1.1143679684147996,0.06865715511897363,1.105730835452241,0.07729428808153216,1.1981373005883764,-0.015112177054603215,1.206854010747354,-0.023828887213580785,1.1344935612476879,0.04853156228608535
204.01_10,204.01,204.01,1.5158593908629203,107.79264087372076,-0.128,3471.9488,2.56,66.84491978609627,True,B_main_x>-0.20,False,False,True,True,True,True,5.7413538,8.703085073996514,0.4298431743946722,収束 (|dq_ratio|<1%)  (f_solver=0),-0.20<x<=-0.10,40<=LD<70,1.2482246426410208,0.2676347482218995,1.3841937124754529,0.13166567838746746,1.3906237665057688,0.12523562435715152,1.395504343233568,0.12035504762935223,1.4108317331275,0.10502765773542033,1.5277110767814275,-0.01185168591850716,1.531416546886546,-0.015557156023625618,1.5197991072761114,-0.00393971641319113
205.01_10,205.01,205.01,2.0745127624661843,162.25628229717415,-0.284,3594.0095,2.65,66.84491978609627,True,B_deep_x<=-0.20,False,True,True,True,False,True,6.940098,14.397321873766042,-0.2672118633887431,収束 (|dq_ratio|<1%)  (f_solver=0),x<=-0.20,40<=LD<70,1.4550861359234093,0.619426626542775,1.765884154676569,0.30862860778961543,1.7585043821520574,0.3160083803141269,1.6498129137589972,0.42469984870718713,1.7453770441129004,0.3291357183532839,2.004057378429695,0.07045538403648921,2.0091941982319326,0.06531856423425175,2.0728313234819336,0.0016814389842507715
206.01_10,206.01,206.01,1.5944573105871214,128.8193242292905,-0.148,3594.0095,2.65,66.84491978609627,True,B_main_x>-0.20,False,False,True,True,True,True,6.940098,11.06568999229106,0.0797185592939539,収束 (|dq_ratio|<1%)  (f_solver=0),-0.20<x<=-0.10,40<=LD<70,1.3280872997096327,0.2663700108774887,1.5583229297925045,0.03613438079461684,1.5610969569065192,0.033360353680602195,1.520084791408212,0.0743725191789093,1.5642646497718449,0.030192660815276495,1.643911150560279,-0.049453839973157665,1.6409137971318093,-0.046456486544687925,1.6064276028442617,-0.011970292257140303
207.01_10,207.01,207.01,1.84831057414112,132.74047859555014,-0.216,3607.5718,2.66,66.84491978609627,True,B_deep_x<=-0.20,False,True,True,True,False,True,6.2145423,11.486404246537276,-0.0505423161572815,収束 (|dq_ratio|<1%)  (f_solver=0),x<=-0.20,40<=LD<70,1.3429804619440242,0.5053301121970959,1.5870705160865226,0.2612400580545975,1.5888592923881335,0.2594512817529866,1.539075709596764,0.3092348645443561,1.5891328718700755,0.25917770227104464,1.8004830511242105,0.04782752301690962,1.806001101434136,0.04230947270698415,2.0021103864305063,-0.15379981228938622
208.01_10,208.01,208.01,1.340216247536809,101.6168218410382,-0.085,3607.5718,2.66,66.84491978609627,True,B_main_x>-0.20,False,False,True,True,True,True,6.2145423,8.328830561464768,-0.2532619080946829,収束 (|dq_ratio|<1%)  (f_solver=0),-0.10<x<=0,40<=LD<70,1.2247679086813932,0.11544833885541572,1.3266527946135604,0.013563452923248454,1.333508174137625,0.006708073399184,1.3503283856101738,-0.010112138073364862,1.3585514589951577,-0.01833521145834882,1.407276452489475,-0.06706020495266607,1.407593996573069,-0.06737774903626015,1.313625227741611,0.026591019795197957
209.01_10,209.01,209.01,2.2099410980435703,194.2074052316925,-0.334,3648.2587,2.69,66.84491978609627,True,B_deep_x<=-0.20,True,True,True,True,False,True,8.170388099999998,18.05607644915612,0.6965847198008253,収束 (|dq_ratio|<1%)  (f_solver=0),x<=-0.20,40<=LD<70,1.5764415361416075,0.6334995619019628,1.8846709107588697,0.3252701872847006,1.8670071305488913,0.34293396749467897,1.7236793238635282,0.48626177418004213,1.8658276222397996,0.3441134758037707,2.145073500629288,0.0648675974142825,2.1497943001958033,0.060146797847767,2.115907199535658,0.0940338985079121
21.01_10,21.01,21.01,1.09515482640457,81.01614510562172,-0.012,3919.5047,2.89,80.0,True,B_main_x>-0.20,False,False,True,True,True,True,5.425894799999999,5.942194877783458,-0.3037566195963467,収束 (|dq_ratio|<1%)  (f_solver=0),-0.10<x<=0,80<=LD<120,1.1465232918923123,-0.05136846548774221,1.1137098408278467,-0.018555014423276672,1.1192123782747856,-0.02405755187021552,1.1633745574536902,-0.06821973104912016,1.1026392887885954,-0.007484462384025337,1.1270053130435056,-0.03185048663893553,1.1345373658085722,-0.03938253940400216,1.1727565555526644,-0.07760172914809438
210.01_10,210.01,210.01,2.17241176700994,189.0155585984569,-0.329,3648.2587,2.69,66.84491978609627,True,B_deep_x<=-0.20,False,True,True,True,False,True,7.949566799999999,17.26973245895155,-0.7233208980591322,収束 (|dq_ratio|<1%)  (f_solver=0),x<=-0.20,40<=LD<70,1.5567220844234608,0.615689682586479,1.870658870617023,0.3017528963929168,1.8545011334189592,0.3179106335909807,1.7140640183665603,0.45834774864337957,1.8490350447739594,0.32337672223598046,2.130229102854198,0.0421826641557419,2.1352652039221396,0.03714656308780029,2.1105417587462494,0.06187000826369049
213.01_10,213.01,213.01,2.4704383105441856,250.73285002387016,-0.457,3783.8817,2.79,66.84491978609627,True,B_deep_x<=-0.20,True,True,True,True,False,True,9.9685044,24.62657516858828,0.0077785423451693,収束 (|dq_ratio|<1%)  (f_solver=0),x<=-0.20,40<=LD<70,1.7911340835467433,0.6793042269974423,1.9043899581929364,0.5660483523512492,1.881991764437918,0.5884465461062676,1.79009942919865,0.6803388813455356,1.9978606633966804,0.47257764714750516,2.4345357719151144,0.03590253862907122,2.450101145674945,0.02033716486924053,2.1501719251626437,0.32026638538154195
22.01_10,22.01,22.01,1.6518383942438954,309.87294321097545,-0.071,2264.9041,1.6700000000000002,365.33333333333326,False,B_main_x>-0.20,False,False,True,True,True,False,2.11672989,3.4964957025456576,0.0014149943996684,収束 (|dq_ratio|<1%)  (f_solver=0),-0.10<x<=0,LD>=120,2.0157574776093377,-0.3639190833654422,1.6645573169198637,-0.012718922675968303,1.680210309981777,-0.028371915737881448,1.8180458614118664,-0.16620746716797097,1.5672583082823064,0.08458008596158906,1.6139737700284187,0.03786462421547676,1.6453475147689762,0.00649087947491922,1.6058231223212625,0.046015271922632994
23.01_10,23.01,23.01,1.68347241906529,311.55670341994664,-0.083,2292.0287,1.69,365.33333333333326,False,B_main_x>-0.20,False,False,True,True,True,False,2.13250284,3.5900097147184007,0.9216566173836392,収束 (|dq_ratio|<1%)  (f_solver=0),-0.10<x<=0,LD>=120,2.0221526642339187,-0.3386802451686286,1.6538295524922708,0.02964286657301929,1.6715024673006804,0.011969951764609688,1.818520427385716,-0.13504800832042596,1.5687151326775666,0.11475728638772353,1.639863229593295,0.04360918947199521,1.6729794356370407,0.010492983428249447,1.6060088483586221,0.07746357070666798
24.01_10,24.01,24.01,1.62968253543007,309.367819356026,-0.047,2603.9616,1.92,365.33333333333326,False,B_main_x>-0.20,False,False,True,True,True,False,2.47635315,4.035669480112241,0.9900037004756131,収束 (|dq_ratio|<1%)  (f_solver=0),-0.10<x<=0,LD>=120,2.01383893760363,-0.3841564021735602,1.6677335194437428,-0.038050984013672906,1.6827922315059043,-0.05310969607583438,1.8179010126674524,-0.1882184772373825,1.5668159431503026,0.06286659227976732,1.562399992262332,0.06728254316773796,1.5902016495026654,0.03948088592740451,1.605766249938256,0.023916285491814016
25.01_10,25.01,25.01,1.6320250904151847,310.99544826522856,-0.062,2698.8977,1.99,365.33333333333326,False,B_main_x>-0.20,False,False,True,True,True,False,2.54890872,4.159882984218053,-0.0081433929829587,収束 (|dq_ratio|<1%)  (f_solver=0),-0.10<x<=0,LD>=120,2.0200209287057205,-0.38799583829053574,1.6574294740137752,-0.02540438359859043,1.6744223931763098,-0.04239730276112508,1.8183636393520262,-0.18633854893684143,1.568232537058811,0.06379255335637368,1.5947287545812956,0.03729633583388914,1.624722605836644,0.007302484578540769,1.605947590950505,0.026077499464679743
26.01_10,26.01,26.01,1.6074446694915856,310.99544826522856,-0.05,3173.5782,2.34,365.33333333333326,False,B_main_x>-0.20,False,False,True,True,True,False,3.02525181,4.862924895854271,-0.0988220267941398,収束 (|dq_ratio|<1%)  (f_solver=0),-0.10<x<=0,LD>=120,2.0200209287057205,-0.4125762592141349,1.6574294740137752,-0.04998480452218956,1.6744223931763098,-0.06697772368472421,1.8183636393520262,-0.21091896986044056,1.568232537058811,0.03921213243277455,1.56896044141324,0.038484228078345506,1.5971603853610965,0.010284284130489096,1.605947590950505,0.0014970785410806098
260.01_10,260.01,260.01,1.7250639555228344,278.4638364927875,-0.131,1301.9808,0.96,108.84955752212387,False,B_main_x>-0.20,False,False,True,True,True,False,3.5015949,6.040475148832583,0.1647981136938141,収束 (|dq_ratio|<1%)  (f_solver=0),-0.20<x<=-0.10,80<=LD<120,1.8964607403993952,-0.17139678487656074,1.8250968114316999,-0.10003285590886546,1.813277574606549,-0.08821361908371461,1.806429165039786,-0.08136520951695148,1.8934367146663715,-0.1683727591435371,1.7396097925323968,-0.014545837009562357,1.7265893953229248,-0.0015254398000903446,1.7745455167404702,-0.049481561217635806
262.01_10,262.01,262.01,1.1830381473422555,94.40186587765923,0.001,1312.83064,0.968,108.84955752212387,False,B_main_x>-0.20,False,False,True,True,True,False,1.56783123,1.8548041536845297,-0.7763820999579836,収束 (|dq_ratio|<1%)  (f_solver=0),0<x<=0.05,80<=LD<120,1.1973643688969866,-0.014326221554731067,1.2557513468305568,-0.07271319948830124,1.2626496778210865,-0.07961153047883096,1.2916516448891924,-0.10861349754693683,1.1482136748553173,0.03482447248693821,1.1850334549522572,-0.001995307610001662,1.1980850965925973,-0.015046949250341779,1.1671405664524717,0.01589758088978388
263.01_10,263.01,263.01,1.6924978104945447,264.47096473819806,-0.117,1315.5431,0.97,108.84955752212387,False,B_main_x>-0.20,False,False,True,True,True,False,3.4069572000000004,5.766267601448625,-0.0451006669656575,収束 (|dq_ratio|<1%)  (f_solver=0),-0.20<x<=-0.10,80<=LD<120,1.8433136082794916,-0.15081579778494691,1.8724273428800982,-0.17992953238555343,1.8538795581570164,-0.1613817476624717,1.7990808755181713,-0.10658306502362658,1.8747233398487742,-0.18222552935422942,1.7073213775421663,-0.014823567047621555,1.6930406504053535,-0.0005428399108087234,1.7713105083916343,-0.07881269789708956
264.01_10,264.01,264.01,1.715169706353885,266.1486378949107,-0.134,1315.5431,0.97,108.84955752212387,False,B_main_x>-0.20,False,False,True,True,True,False,3.3754113,5.789403208244586,-0.311813369423032,収束 (|dq_ratio|<1%)  (f_solver=0),-0.20<x<=-0.10,80<=LD<120,1.8496856753203101,-0.13451596896642504,1.8675393581397148,-0.15236965178582973,1.8496410896790771,-0.13447138332519204,1.8000500011404155,-0.08488029478653036,1.8771228839161107,-0.1619531775622256,1.7441275207870441,-0.028957814433159035,1.7322778852465466,-0.017108178892661474,1.7717446913413495,-0.05657498498746438
265.01_10,265.01,265.01,1.7332488524259528,279.02406714057867,-0.144,1315.5431,0.97,108.84955752212387,False,B_main_x>-0.20,False,False,True,True,True,False,3.5015949,6.069135342085569,-0.5740898018250052,収束 (|dq_ratio|<1%)  (f_solver=0),-0.20<x<=-0.10,80<=LD<120,1.8985885846888284,-0.16533973226287557,1.82289140114758,-0.08964254872162725,1.8114061454216848,-0.07815729299573193,1.8066908732455444,-0.07344202081959161,1.894127264635712,-0.16087841220975907,1.7676021712232994,-0.0343533187973466,1.7564957043542329,-0.02324685192828002,1.7746581671288006,-0.04140931470284781
266.01_10,266.01,266.01,1.5673151105618537,253.96863603375004,-0.038,1315.5431,0.97,108.84955752212387,False,B_main_x>-0.20,False,False,True,True,True,False,3.5331408,5.537544963582596,0.1904866406297396,収束 (|dq_ratio|<1%)  (f_solver=0),-0.10<x<=0,80<=LD<120,1.8034241087535001,-0.23610899819164644,1.8981556698374604,-0.33084055927560674,1.8764388447309754,-0.30912373416912176,1.7923936597657724,-0.22507854920391868,1.8586456255885724,-0.2913305150267187,1.535545899375457,0.03176921118639675,1.5102188768838893,0.05709623367796435,1.5947398954365029,-0.027424784874649166
267.01_10,267.01,267.01,1.6849105021926918,254.52674819008195,-0.118,1315.5431,0.97,108.84955752212387,False,B_main_x>-0.20,False,False,True,True,True,False,3.2807736000000003,5.527809893956525,-0.2175793161921686,収束 (|dq_ratio|<1%)  (f_solver=0),-0.20<x<=-0.10,80<=LD<120,1.8055439066785093,-0.1206334044858175,1.8969997477049552,-0.21208924551226338,1.8754139853429124,-0.1905034831502206,1.7927776430557487,-0.10786714086305693,1.859547862906813,-0.17463736071412117,1.7074597665692441,-0.022549264376552358,1.6940481802946645,-0.009137678101972746,1.768436093058395,-0.08352559086570333
268.01_10,268.01,268.01,1.7542552525649588,256.20145638583585,-0.153,1315.5431,0.97,108.84955752212387,False,B_main_x>-0.20,False,False,True,True,True,False,3.1861359,5.589295637960782,0.194843144284821,収束 (|dq_ratio|<1%)  (f_solver=0),-0.20<x<=-0.10,80<=LD<120,1.811904712330346,-0.05764945976538716,1.8933888296592396,-0.13913357709428076,1.8722207513631721,-0.11796549879821328,1.7939097261568717,-0.039654473591912875,1.862221956451452,-0.1079667038864931,1.7829844422167027,-0.02872918965174387,1.7746755807410004,-0.020420328176041558,1.7689585283221336,-0.014703275757174783
269.01_10,269.01,269.01,1.610872802957489,221.3958722059629,-0.086,1315.5431,0.97,108.84955752212387,False,B_main_x>-0.20,False,False,True,True,True,False,2.9653146,4.776744641352765,-0.0191688776206736,収束 (|dq_ratio|<1%)  (f_solver=0),-0.10<x<=0,80<=LD<120,1.6797076184556436,-0.06883481549815462,1.9245268464293646,-0.31365404347187553,1.9012902713189759,-0.29041746836148685,1.7629539777656076,-0.15208117480811856,1.7950473357992702,-0.1841745328417812,1.628244415106078,-0.017371612148588955,1.613468180323838,-0.002595377366348961,1.5803547393997572,0.03051806355773179
27.01_10,27.01,27.01,1.6351940296471368,313.18434543454475,-0.074,3282.0766,2.42,365.33333333333326,False,B_main_x>-0.20,False,False,True,True,True,False,3.0914982,5.055199399304871,-0.2218659630713154,収束 (|dq_ratio|<1%)  (f_solver=0),-0.10<x<=0,LD>=120,2.028334705112367,-0.39314067546523,1.643254108749954,-0.008060079102817141,1.6629371120582528,-0.027743082411116005,1.818967326820648,-0.18377329717351132,1.5700978242066566,0.06509620544048023,1.6206502649064065,0.01454376474073027,1.6523727100475818,-0.017178680400445012,1.6061828865447674,0.029011143102369408
28.01_10,28.01,28.01,1.6003184464806413,308.8065739145867,-0.045,3838.1309,2.83,365.33333333333326,False,B_main_x>-0.20,False,False,True,True,True,False,3.64986063,5.840939293272454,0.5883671905940936,収束 (|dq_ratio|<1%)  (f_solver=0),-0.10<x<=0,LD>=120,2.0117072389679955,-0.41138879248735427,1.6712398238734374,-0.07092137739279614,1.685644515570039,-0.08532606908939777,1.8177387084929526,-0.21742026201231135,1.5663215193498303,0.03399692713081093,1.5580635488775558,0.04225489760308543,1.5855838572780405,0.014734589202600734,1.6057024227089487,-0.005383976228307441
