No_TableNo,ExptNo,ExptNo_norm,PM,Tsub,x,G_kg_m2s,G_Mlb_ft2h,LD,old86_member,policy_class,high_PM,deep_subcooled,scope_A_Gle4200,scope_B_Gle4200_LDge40,scope_C_B_xgtm020,scope_D_old86like_lowX,q_M_MWm2_result,q_P_MWm2,dq_ratio_pct_result,log_message
255.01_10,255.01,255.01,2.899717847195624,170.60553217374678,-0.457,8652.7474,6.38,66.84491978609627,False,excluded_G>4200,True,True,False,False,False,False,11.8297125,34.30282846344316,0.5258557211114544,収束 (|dq_ratio|<1%)  (f_solver=0)
256.01_10,256.01,256.01,1.047541869644726,58.6260915639192,-0.124,8923.9934,6.579999999999999,66.84491978609627,False,excluded_G>4200,False,False,False,False,False,False,7.0662816,7.402225838700126,0.1843528359966124,収束 (|dq_ratio|<1%)  (f_solver=0)
257.01_10,257.01,257.01,1.588015902634939,82.08617522396969,-0.202,9412.2362,6.94,66.84491978609627,False,excluded_G>4200,False,True,False,False,False,False,8.5489389,13.575850923854444,-0.468225689610435,収束 (|dq_ratio|<1%)  (f_solver=0)
258.01_10,258.01,258.01,2.3619771871542,122.73516379156324,-0.335,9873.3544,7.28,66.84491978609627,False,excluded_G>4200,True,True,False,False,False,False,10.5994224,25.035593905811226,-0.7579743942138617,収束 (|dq_ratio|<1%)  (f_solver=0)
259.01_10,259.01,259.01,2.941271632824189,162.25628229717415,-0.459,10524.3448,7.760000000000001,66.84491978609627,False,excluded_G>4200,True,True,False,False,False,False,12.9022731,37.94908986798061,-0.7897326858548323,収束 (|dq_ratio|<1%)  (f_solver=0)
26.01_10,26.01,26.01,1.6074446694915856,310.99544826522856,-0.05,3173.5782,2.34,365.33333333333326,False,B_main_x>-0.20,False,False,True,True,True,False,3.02525181,4.862924895854271,-0.0988220267941398,収束 (|dq_ratio|<1%)  (f_solver=0)
260.01_10,260.01,260.01,1.7250639555228344,278.4638364927875,-0.131,1301.9808,0.96,108.84955752212387,False,B_main_x>-0.20,False,False,True,True,True,False,3.5015949,6.040475148832583,0.1647981136938141,収束 (|dq_ratio|<1%)  (f_solver=0)
262.01_10,262.01,262.01,1.1830381473422555,94.40186587765923,0.001,1312.83064,0.968,108.84955752212387,False,B_main_x>-0.20,False,False,True,True,True,False,1.56783123,1.8548041536845297,-0.7763820999579836,収束 (|dq_ratio|<1%)  (f_solver=0)
263.01_10,263.01,263.01,1.6924978104945447,264.47096473819806,-0.117,1315.5431,0.97,108.84955752212387,False,B_main_x>-0.20,False,False,True,True,True,False,3.4069572000000004,5.766267601448625,-0.0451006669656575,収束 (|dq_ratio|<1%)  (f_solver=0)
264.01_10,264.01,264.01,1.715169706353885,266.1486378949107,-0.134,1315.5431,0.97,108.84955752212387,False,B_main_x>-0.20,False,False,True,True,True,False,3.3754113,5.789403208244586,-0.311813369423032,収束 (|dq_ratio|<1%)  (f_solver=0)
265.01_10,265.01,265.01,1.7332488524259528,279.02406714057867,-0.144,1315.5431,0.97,108.84955752212387,False,B_main_x>-0.20,False,False,True,True,True,False,3.5015949,6.069135342085569,-0.5740898018250052,収束 (|dq_ratio|<1%)  (f_solver=0)
266.01_10,266.01,266.01,1.5673151105618537,253.96863603375004,-0.038,1315.5431,0.97,108.84955752212387,False,B_main_x>-0.20,False,False,True,True,True,False,3.5331408,5.537544963582596,0.1904866406297396,収束 (|dq_ratio|<1%)  (f_solver=0)
267.01_10,267.01,267.01,1.6849105021926918,254.52674819008195,-0.118,1315.5431,0.97,108.84955752212387,False,B_main_x>-0.20,False,False,True,True,True,False,3.2807736000000003,5.527809893956525,-0.2175793161921686,収束 (|dq_ratio|<1%)  (f_solver=0)
268.01_10,268.01,268.01,1.7542552525649588,256.20145638583585,-0.153,1315.5431,0.97,108.84955752212387,False,B_main_x>-0.20,False,False,True,True,True,False,3.1861359,5.589295637960782,0.194843144284821,収束 (|dq_ratio|<1%)  (f_solver=0)
269.01_10,269.01,269.01,1.610872802957489,221.3958722059629,-0.086,1315.5431,0.97,108.84955752212387,False,B_main_x>-0.20,False,False,True,True,True,False,2.9653146,4.776744641352765,-0.0191688776206736,収束 (|dq_ratio|<1%)  (f_solver=0)
27.01_10,27.01,27.01,1.6351940296471368,313.18434543454475,-0.074,3282.0766,2.42,365.33333333333326,False,B_main_x>-0.20,False,False,True,True,True,False,3.0914982,5.055199399304871,-0.2218659630713154,収束 (|dq_ratio|<1%)  (f_solver=0)
270.01_10,270.01,270.01,0.5637803120645745,45.30770288677559,0.025,5207.9232,3.84,108.84955752212387,False,excluded_G>4200,False,False,False,False,False,False,3.6277785,2.045270094831154,0.5583656157393473,収束 (|dq_ratio|<1%)  (f_solver=0)
271.01_10,271.01,271.01,1.1472186562692852,87.12621807254561,-0.061,5248.6101,3.87,108.84955752212387,False,excluded_G>4200,False,False,False,False,False,False,5.047344,5.790407201408839,0.9700353005285476,収束 (|dq_ratio|<1%)  (f_solver=0)
272.01_10,272.01,272.01,2.2326316911378354,243.26589391747268,-0.396,5262.1724,3.88,108.84955752212387,False,excluded_G>4200,True,True,False,False,False,False,8.927489699999999,19.931796426526606,0.1048455342323767,収束 (|dq_ratio|<1%)  (f_solver=0)
273.01_10,273.01,273.01,2.210148917856386,228.42993276673863,-0.382,5262.1724,3.88,108.84955752212387,False,excluded_G>4200,True,True,False,False,False,False,8.3596635,18.476101238168525,-0.4128919420157954,収束 (|dq_ratio|<1%)  (f_solver=0)
274.01_10,274.01,274.01,1.3642347179155685,113.30494913503378,-0.107,5262.1724,3.88,108.84955752212387,False,excluded_G>4200,False,False,False,False,False,False,5.930629199999999,8.090770253723832,-0.0381722640323141,収束 (|dq_ratio|<1%)  (f_solver=0)
275.01_10,275.01,275.01,0.926014914909448,69.26473455273185,-0.026,5262.1724,3.88,108.84955752212387,False,excluded_G>4200,False,False,False,False,False,False,4.479517799999999,4.148100294402357,-0.1974388366461296,収束 (|dq_ratio|<1%)  (f_solver=0)
276.01_10,276.01,276.01,2.137501069429112,211.51032294147768,-0.351,5289.297,3.9,108.84955752212387,False,excluded_G>4200,False,True,False,False,False,False,7.949566799999999,16.99220753649816,-0.5558797327707318,収束 (|dq_ratio|<1%)  (f_solver=0)
277.01_10,277.01,277.01,1.5953398033128676,142.74263318475448,-0.163,5289.297,3.9,108.84955752212387,False,excluded_G>4200,False,False,False,False,False,False,6.8139144,10.870508858686716,0.6517221556939192,収束 (|dq_ratio|<1%)  (f_solver=0)
278.01_10,278.01,278.01,1.5833245123179465,137.203335255296,-0.163,5316.4216,3.92,108.84955752212387,False,excluded_G>4200,False,False,False,False,False,False,6.5615472,10.389058520491186,0.4462369025789554,収束 (|dq_ratio|<1%)  (f_solver=0)
279.01_10,279.01,279.01,2.317854111994885,256.20145638583585,-0.428,5357.1085,3.95,108.84955752212387,False,excluded_G>4200,True,True,False,False,False,False,9.3375864,21.64316303334752,0.8824423622333958,収束 (|dq_ratio|<1%)  (f_solver=0)
28.01_10,28.01,28.01,1.6003184464806413,308.8065739145867,-0.045,3838.1309,2.83,365.33333333333326,False,B_main_x>-0.20,False,False,True,True,True,False,3.64986063,5.840939293272454,0.5883671905940936,収束 (|dq_ratio|<1%)  (f_solver=0)
280.01_10,280.01,280.01,2.4936701195505564,226.26818505028052,-0.449,5357.1085,3.95,108.84955752212387,False,excluded_G>4200,True,True,False,False,False,False,7.507924199999999,18.72228623739052,0.3170330728973354,収束 (|dq_ratio|<1%)  (f_solver=0)
281.01_10,281.01,281.01,1.1410285656993029,138.30891067011777,0.029,5357.1085,3.95,108.84955752212387,False,excluded_G>4200,False,False,False,False,False,False,9.211402799999998,10.51047372496254,-0.0365413309860475,収束 (|dq_ratio|<1%)  (f_solver=0)
282.01_10,282.01,282.01,1.3673559344666883,108.35218501251636,-0.151,9859.7921,7.27,108.84955752212387,False,excluded_G>4200,False,False,False,False,False,False,9.5268618,13.026611019073997,0.9296200155433602,収束 (|dq_ratio|<1%)  (f_solver=0)
283.01_10,283.01,283.01,1.1659617982276171,90.48011757210315,-0.121,10470.0956,7.720000000000001,108.84955752212387,False,excluded_G>4200,False,False,False,False,False,False,8.8959438,10.37233062997982,-0.2025630873444163,収束 (|dq_ratio|<1%)  (f_solver=0)
284.01_10,284.01,284.01,2.237871948173272,181.1176701054545,-0.379,10497.2202,7.739999999999999,108.84955752212387,False,excluded_G>4200,True,True,False,False,False,False,11.9243502,26.68516881277434,0.1000533523366727,収束 (|dq_ratio|<1%)  (f_solver=0)
285.01_10,285.01,285.01,2.221968376122025,170.60553217374678,-0.364,10497.2202,7.739999999999999,108.84955752212387,False,excluded_G>4200,True,True,False,False,False,False,11.2303404,24.95346122188558,0.7859022775507801,収束 (|dq_ratio|<1%)  (f_solver=0)
286.01_10,286.01,286.01,1.6226707342925482,127.1512248790649,-0.214,10497.2202,7.739999999999999,108.84955752212387,False,excluded_G>4200,False,True,False,False,False,False,10.5363306,17.096995311451042,0.905780521159882,収束 (|dq_ratio|<1%)  (f_solver=0)
287.01_10,287.01,287.01,0.6573260251632658,58.0748318619568,-0.042,10524.3448,7.760000000000001,108.84955752212387,False,excluded_G>4200,False,False,False,False,False,False,7.192465199999999,4.727794561041113,-0.025669711732216,収束 (|dq_ratio|<1%)  (f_solver=0)
288.01_10,288.01,288.01,0.6533304695444534,59.17825318290045,-0.034,10524.3448,7.760000000000001,108.84955752212387,False,excluded_G>4200,False,False,False,False,False,False,7.5394701,4.925765540549366,0.0833277420237157,収束 (|dq_ratio|<1%)  (f_solver=0)
289.01_10,289.01,289.01,0.4607314733227002,48.09146460889088,-0.023,10565.0317,7.789999999999999,108.84955752212387,False,excluded_G>4200,False,False,False,False,False,False,6.466909499999999,2.9795087417795663,-0.5207242748046457,収束 (|dq_ratio|<1%)  (f_solver=0)
29.01_10,29.01,29.01,1.6238181936166036,310.43419463641936,-0.077,3919.5047,2.89,365.33333333333326,False,B_main_x>-0.20,False,False,True,True,True,False,3.653015219999999,5.931832575794358,-0.4260424215401648,収束 (|dq_ratio|<1%)  (f_solver=0)
3.01_10,3.01,3.01,1.3413056622667905,110.03342555391588,-0.036,2251.3418,1.66,80.0,False,B_main_x>-0.20,False,False,True,True,True,False,3.880145699999999,5.204461397830138,0.2003229437908337,収束 (|dq_ratio|<1%)  (f_solver=0)
30.01_10,30.01,30.01,1.599512232471623,311.55670341994664,-0.055,3933.067,2.9,365.33333333333326,False,B_main_x>-0.20,False,False,True,True,True,False,3.74134374,5.984325078011132,-0.2593209319695264,収束 (|dq_ratio|<1%)  (f_solver=0)
35.01_10,35.01,35.01,1.7206866359179822,77.09689440382374,-0.146,2102.1565,1.55,20.97902097902098,False,excluded_LD<40,False,False,True,False,False,False,7.0031898,12.050295097657129,0.923079024422527,収束 (|dq_ratio|<1%)  (f_solver=0)
36.01_10,36.01,36.01,2.721081299499212,132.16438099330514,-0.338,2305.591,1.7,20.97902097902098,False,excluded_LD<40,True,True,True,False,False,False,8.959035599999998,24.378264232707693,0.2831777292195422,収束 (|dq_ratio|<1%)  (f_solver=0)
37.01_10,37.01,37.01,0.8118979825986368,28.04836953301753,-0.047,2427.6517,1.7899999999999998,20.97902097902098,False,excluded_LD<40,False,False,True,False,False,False,3.785508,3.0734463083110004,0.5043782682447239,収束 (|dq_ratio|<1%)  (f_solver=0)
38.01_10,38.01,38.01,2.601409107771878,86.04557897376492,-0.256,2712.46,2.0,20.97902097902098,False,excluded_LD<40,True,True,True,False,False,False,6.593093099999999,17.151332438727923,0.3689553372167661,収束 (|dq_ratio|<1%)  (f_solver=0)
4.01_10,4.01,4.01,1.3626063074161932,111.10531905016614,-0.049,2305.591,1.7,80.0,False,B_main_x>-0.20,False,False,True,True,True,False,3.9116916,5.3300956468269405,-0.6916007288926945,収束 (|dq_ratio|<1%)  (f_solver=0)
40.01_10,40.01,40.01,0.3076875001880512,26.91818451033987,-0.012,5153.674,3.8,20.97902097902098,False,excluded_G>4200,False,False,False,False,False,False,9.9369585,3.0574779203374067,-0.3580037936175874,収束 (|dq_ratio|<1%)  (f_solver=0)
41.01_10,41.01,41.01,3.6053610399898135,123.30541643666328,-0.409,5180.7986,3.82,20.97902097902098,False,excluded_G>4200,True,True,False,False,False,False,12.9969108,46.85855583854284,-0.4077995010488205,収束 (|dq_ratio|<1%)  (f_solver=0)
44.01_10,44.01,44.01,2.4234011937527216,71.4946974008999,-0.257,7635.5749,5.63,20.97902097902098,False,excluded_G>4200,True,True,False,False,False,False,12.6814518,30.7322454306376,-0.6160786202612224,収束 (|dq_ratio|<1%)  (f_solver=0)
442.01_10,442.01,442.01,1.3873729587911223,132.74047859555014,-0.032,1193.4824,0.8800000000000001,75.98039215686273,False,B_main_x>-0.20,False,False,True,True,True,False,2.583609209999999,3.584429554037693,0.7951765892776542,収束 (|dq_ratio|<1%)  (f_solver=0)
449.01_10,449.01,449.01,1.18830075807576,104.4446876334049,0.016,1350.80508,0.996,75.98039215686273,False,B_main_x>-0.20,False,False,True,True,True,False,2.586763799999999,3.073853384502932,0.9737325886546742,収束 (|dq_ratio|<1%)  (f_solver=0)
45.01_10,45.01,45.01,0.9740408016490564,36.37517080704424,-0.134,7716.948700000001,5.69,20.97902097902098,False,excluded_G>4200,False,False,False,False,False,False,7.7287455,7.528113462561537,-0.4697997700114786,収束 (|dq_ratio|<1%)  (f_solver=0)
450.01_10,450.01,450.01,1.1216980167672548,97.7484248428973,0.032,1356.23,1.0,75.98039215686273,False,B_main_x>-0.20,False,False,True,True,True,False,2.53944495,2.8484903641046206,0.6193429522622906,収束 (|dq_ratio|<1%)  (f_solver=0)
451.01_10,451.01,451.01,1.2116431431302304,103.88827213816978,-0.004,1383.3546,1.0199999999999998,75.98039215686273,False,B_main_x>-0.20,False,False,True,True,True,False,2.53944495,3.076901061024191,-0.4908918908686113,収束 (|dq_ratio|<1%)  (f_solver=0)
452.01_10,452.01,452.01,0.996502906637817,78.20645849357618,0.042,1383.3546,1.0199999999999998,75.98039215686273,False,B_main_x>-0.20,False,False,True,True,True,False,2.21767677,2.209921347288166,-0.2793257296393348,収束 (|dq_ratio|<1%)  (f_solver=0)
453.01_10,453.01,453.01,1.1779656161796004,103.28179546252004,0.009,1410.4792,1.04,75.98039215686273,False,B_main_x>-0.20,False,False,True,True,True,False,2.64354642,3.1140067875346764,-0.3902064985320317,収束 (|dq_ratio|<1%)  (f_solver=0)
456.01_10,456.01,456.01,1.1126152919437835,89.93618676924655,0.018,1491.853,1.1,75.98039215686273,False,B_main_x>-0.20,False,False,True,True,True,False,2.53629036,2.821915439345603,0.8166922772779703,収束 (|dq_ratio|<1%)  (f_solver=0)
46.01_10,46.01,46.01,2.862189847867258,69.83293932221864,-0.275,10144.6004,7.479999999999999,20.97902097902098,False,excluded_G>4200,True,True,False,False,False,False,12.7129977,36.3870129528998,-0.0270958622139984,収束 (|dq_ratio|<1%)  (f_solver=0)
461.01_10,461.01,461.01,1.0568160065669558,82.67080560476268,0.021,1586.7891,1.17,75.98039215686273,False,B_main_x>-0.20,False,False,True,True,True,False,2.53944495,2.6837260709556228,0.3392973594095591,収束 (|dq_ratio|<1%)  (f_solver=0)
462.01_10,462.01,462.01,1.0320352271377364,79.31866378958193,0.021,1641.0383,1.21,75.98039215686273,False,B_main_x>-0.20,False,False,True,True,True,False,2.53944495,2.620796645777028,0.0154116741460514,収束 (|dq_ratio|<1%)  (f_solver=0)
463.01_10,463.01,463.01,1.1688805638214936,85.45707234861334,-0.022,1708.8498,1.26,75.98039215686273,False,B_main_x>-0.20,False,False,True,True,True,False,2.54890872,2.979369861763122,0.21701361899549,収束 (|dq_ratio|<1%)  (f_solver=0)
469.01_10,469.01,469.01,0.939648075944587,68.13071600661715,0.029,1817.3482,1.34,75.98039215686273,False,B_main_x>-0.20,False,False,True,True,True,False,2.53313577,2.38025615238691,0.49265016365295,収束 (|dq_ratio|<1%)  (f_solver=0)
474.01_10,474.01,474.01,0.8776273132300272,59.731310664686816,0.021,2088.5942,1.54,75.98039215686273,False,B_main_x>-0.20,False,False,True,True,True,False,2.5709908500000003,2.256371792024484,0.7561256859920658,収束 (|dq_ratio|<1%)  (f_solver=0)
479.01_10,479.01,479.01,0.764008973539848,53.10991238658369,0.04,2142.8434,1.58,75.98039215686273,False,B_main_x>-0.20,False,False,True,True,True,False,2.53944495,1.9401587296104508,-0.1374197559257923,収束 (|dq_ratio|<1%)  (f_solver=0)
483.01_10,483.01,483.01,0.7668600113107206,51.982230400728895,0.027,2305.591,1.7,75.98039215686273,False,B_main_x>-0.20,False,False,True,True,True,False,2.583609209999999,1.981266588003081,-0.7261609361128921,収束 (|dq_ratio|<1%)  (f_solver=0)
489.01_10,489.01,489.01,0.6440243300341385,44.21115401415841,0.041,2454.7763,1.81,75.98039215686273,False,B_main_x>-0.20,False,False,True,True,True,True,2.54259954,1.6374959652936087,0.1123494703282611,収束 (|dq_ratio|<1%)  (f_solver=0)
493.01_10,493.01,493.01,0.435151931201948,33.60109799971622,0.049,2888.7699,2.13,75.98039215686273,True,B_main_x>-0.20,False,False,True,True,True,True,2.52682659,1.0995534704509329,-0.3386401216996503,収束 (|dq_ratio|<1%)  (f_solver=0)
496.01_10,496.01,496.01,0.4808078218353823,35.27787208981738,0.037,2997.2683,2.21,75.98039215686273,True,B_main_x>-0.20,False,False,True,True,True,True,2.586763799999999,1.243736268280616,-0.0364470894094111,収束 (|dq_ratio|<1%)  (f_solver=0)
497.01_10,497.01,497.01,0.4856745056107639,35.27787208981738,0.034,3051.5175,2.25,75.98039215686273,True,B_main_x>-0.20,False,False,True,True,True,True,2.60253675,1.2639857493900943,0.5909707056032266,収束 (|dq_ratio|<1%)  (f_solver=0)
498.01_10,498.01,498.01,0.4913008889472814,35.82580133498607,0.033,3051.5175,2.25,75.98039215686273,True,B_main_x>-0.20,False,False,True,True,True,True,2.6183097,1.28637788314929,-0.7752096507386549,収束 (|dq_ratio|<1%)  (f_solver=0)
5.01_10,5.01,5.01,1.4577718640475934,143.85385187892945,-0.053,2386.9648,1.7600000000000002,80.0,False,B_main_x>-0.20,False,False,True,True,True,False,5.1104358,7.449849522261555,0.8722911747696183,収束 (|dq_ratio|<1%)  (f_solver=0)
6.01_10,6.01,6.01,1.445882742939732,143.85385187892945,-0.056,2400.5271,1.7699999999999998,80.0,False,B_main_x>-0.20,False,False,True,True,True,False,5.1104358,7.389090932121405,-0.4801265367972879,収束 (|dq_ratio|<1%)  (f_solver=0)
7.01_10,7.01,7.01,1.3737838826461417,123.30541643666328,-0.037,2427.6517,1.7899999999999998,80.0,False,B_main_x>-0.20,False,False,True,True,True,False,4.637247299999999,6.3705756005843375,0.7075163042609182,収束 (|dq_ratio|<1%)  (f_solver=0)
8.01_10,8.01,8.01,1.353475742387643,121.07838458578988,-0.035,2427.6517,1.7899999999999998,80.0,False,B_main_x>-0.20,False,False,True,True,True,False,4.5741555,6.191008511159019,-0.1184510897508475,収束 (|dq_ratio|<1%)  (f_solver=0)
80.01_10,80.01,80.01,0.1173350424102666,21.424642698647403,0.048,4136.501499999999,3.0499999999999994,64.58333333333336,False,B_main_x>-0.20,False,False,True,True,True,False,3.1230441,0.366442511922633,-0.4938437410075403,収束 (|dq_ratio|<1%)  (f_solver=0)
81.01_10,81.01,81.01,0.094301763279964,20.88259301344499,0.05,4204.313,3.1,64.58333333333336,False,excluded_G>4200,False,False,False,False,False,False,3.15459,0.2974833994253418,0.2883750279957917,収束 (|dq_ratio|<1%)  (f_solver=0)
82.01_10,82.01,82.01,0.3889409611814899,30.331278497367062,0.018,4367.060600000001,3.2200000000000006,64.58333333333336,False,excluded_G>4200,False,False,False,False,False,False,3.6277785,1.4109916567435437,0.5457547341122159,収束 (|dq_ratio|<1%)  (f_solver=0)
83.01_10,83.01,83.01,0.4000200504385095,30.865445261754417,0.017,4367.060600000001,3.2200000000000006,64.58333333333336,False,excluded_G>4200,False,False,False,False,False,False,3.659324399999999,1.4638031310588682,-0.3181156736256436,収束 (|dq_ratio|<1%)  (f_solver=0)
84.01_10,84.01,84.01,0.2860650105896013,27.48232308287629,0.029,4475.559,3.3000000000000003,64.58333333333336,False,excluded_G>4200,False,False,False,False,False,False,3.6277785,1.037780495019228,-0.8144433621478,収束 (|dq_ratio|<1%)  (f_solver=0)
85.01_10,85.01,85.01,0.2587613462451862,26.91818451033987,0.015,4855.3034,3.58,64.58333333333336,False,excluded_G>4200,False,False,False,False,False,False,3.5962326,0.9305659889868264,0.3031766487329373,収束 (|dq_ratio|<1%)  (f_solver=0)
86.01_10,86.01,86.01,0.2801813853139454,27.48232308287629,0.012,4855.3034,3.58,64.58333333333336,False,excluded_G>4200,False,False,False,False,False,False,3.5962326,1.0075974317791718,0.3725257125048266,収束 (|dq_ratio|<1%)  (f_solver=0)
87.01_10,87.01,87.01,0.1875912390285236,25.277212571938435,0.021,4977.3641,3.67,64.58333333333336,False,excluded_G>4200,False,False,False,False,False,False,3.6277785,0.6805394637360389,-0.4340193319342448,収束 (|dq_ratio|<1%)  (f_solver=0)
9.01_10,9.01,9.01,1.3556037191052863,108.35218501251636,-0.05,2441.214,1.7999999999999998,80.0,True,B_main_x>-0.20,False,False,True,True,True,False,4.0378752,5.473758638403003,-0.4556711931547225,収束 (|dq_ratio|<1%)  (f_solver=0)
