original_target_row,result_row_in_all_rev,No_TableNo,TableNo,ExptNo,Status,exclude_reason,P_Pa_input,P_MPa,G,DH_m,L_DNB_m_input,Tin_K,q_M_Wm2_input,q_M_MWm2_input,F_form_input,x_Mes_input,L_m_input,L_DNB_over_DH_input,L_over_DH_input,q_in_Wm2,q_in_MWm2,q_P_Wm2,q_P_MWm2,q_M_Wm2_result,q_M_MWm2_result,PM_noF1,dq_ratio_pct_result,Tsub_K,Tsub2,Fcorr,F_form_result,x_Mes_result,log_q_low,log_q_high,log_q_in,log_q_P,log_PM_ratio,log_dq_ratio_pct,log_message
246,246,28.01_9,9,28.01,OK,,12065825.263044,12.065825263044,4000.8785,0.001905,0.6959599999999999,299.8589929883244,3615160.14,3.61516014,1,-0.043,0.6959599999999999,365.33333333333326,365.33333333333326,5222496.41418457,5.222496414184571,5270804.97468679,5.27080497468679,3615160.14,3.61516014,1.4579727510181029,0.9250089740801237,298.3087654239016,298.3087654239016,1,1,-0.043,5222451.019287109,5222541.809082031,5222496.41418457,5270804.97468679,1.4579727510181029,0.9250089740801237,
247,247,29.01_9,9,29.01,OK,,12065825.263044,12.065825263044,4028.0031,0.001905,0.6959599999999999,297.1118526753824,3671942.759999999,3.671942759999999,1,-0.042,0.6959599999999999,365.33333333333326,365.33333333333326,5308270.072937012,5.308270072937011,5311717.587324365,5.311717587324365,3671942.759999999,3.671942759999999,1.4465687333656494,0.06494609995315948,301.0559057368436,301.0559057368436,1,1,-0.042,5308247.375488281,5308292.770385742,5308270.072937012,5311717.587324365,1.4465687333656494,0.06494609995315949,
248,248,3.01_9,9,3.01,OK,,12065825.263044,12.065825263044,2373.4025,0.001905,0.1524,489.7437454865161,3974783.4,3.9747833999999997,1,-0.023,0.1524,80.0,80.0,4829240.417480469,4.829240417480468,4788827.899855307,4.788827899855307,3974783.4,3.9747833999999997,1.2048022289353697,-0.8368296902113156,108.42401292570992,108.42401292570992,1,1,-0.023,4829058.837890625,4829421.9970703125,4829240.417480469,4788827.899855307,1.2048022289353697,-0.8368296902113155,
249,249,30.01_9,9,30.01,OK,,12065825.263044,12.065825263044,4109.3769,0.001905,0.6959599999999999,297.6164255805921,3653015.219999999,3.653015219999999,1,-0.068,0.6959599999999999,365.33333333333326,365.33333333333326,5402362.34664917,5.40236234664917,5361628.619828177,5.361628619828177,3653015.219999999,3.653015219999999,1.4677268768204526,-0.7539984215656775,300.55133283163394,300.55133283163394,1,1,-0.068,5402350.997924805,5402373.695373535,5402362.34664917,5361628.619828177,1.4677268768204526,-0.7539984215656775,
250,250,4.01_9,9,4.01,OK,,12065825.263044,12.065825263044,2427.6517,0.001905,0.1524,488.0952220831687,4069421.1,4.0694211000000005,1,-0.029,0.1524,80.0,80.0,5014769.36340332,5.01476936340332,4968405.475773451,4.968405475773451,4069421.1,4.0694211000000005,1.2209121036339667,-0.9245467591834394,110.0725363290573,110.0725363290573,1,1,-0.029,5014723.968505859,5014814.758300781,5014769.36340332,4968405.475773451,1.2209121036339667,-0.9245467591834394,
251,251,5.01_9,9,5.01,OK,,12065825.263044,12.065825263044,2509.0255,0.001905,0.1524,457.535983568011,5110435.800000001,5.1104358,1,-0.046,0.1524,80.0,80.0,6786645.698547363,6.786645698547363,6783054.553874605,6.783054553874605,5110435.800000001,5.1104358,1.3272947394965033,-0.052914868880316046,140.63177484421504,140.63177484421504,1,1,-0.046,6786623.001098633,6786668.395996094,6786645.698547363,6783054.553874605,1.3272947394965033,-0.05291486888031604,
252,252,6.01_9,9,6.01,OK,,12065825.263044,12.065825263044,2509.0255,0.001905,0.1524,458.1207961238007,5110435.800000001,5.1104358,1,-0.043,0.1524,80.0,80.0,6755640.983581543,6.755640983581543,6736896.435395935,6.736896435395934,5110435.800000001,5.1104358,1.3182626098924741,-0.2774651321934342,140.04696228842533,140.04696228842533,1,1,-0.043,6755618.2861328125,6755663.681030273,6755640.983581543,6736896.435395935,1.3182626098924741,-0.27746513219343427,
253,253,7.01_9,9,7.01,OK,,12065825.263044,12.065825263044,2563.2747,0.001905,0.1524,477.5625668626396,4605701.399999999,4.605701399999999,1,-0.036,0.1524,80.0,80.0,5840479.850769043,5.840479850769043,5808888.99722184,5.808888997221839,4605701.399999999,4.605701399999999,1.2612387327632313,-0.5408948297808722,120.60519154958644,120.60519154958644,1,1,-0.036,5840457.1533203125,5840502.548217773,5840479.850769043,5808888.99722184,1.2612387327632313,-0.5408948297808722,
254,254,8.01_9,9,8.01,OK,,12065825.263044,12.065825263044,2576.837,0.001905,0.1524,490.8751515835332,3974783.4,3.9747833999999997,1,-0.054,0.1524,80.0,80.0,5146278.381347656,5.146278381347656,5116810.644502977,5.116810644502976,3974783.4,3.9747833999999997,1.2873181075736044,-0.5726028531896602,107.29260682869284,107.29260682869284,1,1,-0.054,5146096.8017578125,5146459.9609375,5146278.381347656,5116810.644502977,1.2873181075736044,-0.5726028531896602,
255,255,9.01_9,9,9.01,OK,,12065825.263044,12.065825263044,2590.3993,0.001905,0.1524,477.5625668626396,4542609.6,4.5426096,1,-0.047,0.1524,80.0,80.0,5897654.724121094,5.897654724121094,5901179.557802261,5.90117955780226,4542609.6,4.5426096,1.299072576653354,0.0597667012745036,120.60519154958644,120.60519154958644,1,1,-0.047,5897473.14453125,5897836.3037109375,5897654.724121094,5901179.557802261,1.299072576653354,0.0597667012745036,
