x_band,N,PM_mean,PM_sd,PM_min,PM_max,Tsub_mean,Tsub_sd,Tsub_min,Tsub_max,LD_mean,LD_sd,LD_min,LD_max,x_mean,x_sd,x_min,x_max,G_kg_m2s_mean,G_kg_m2s_sd,G_kg_m2s_min,G_kg_m2s_max,resid_Tsub_saturation_mean,resid_Tsub_saturation_sd,resid_Tsub_saturation_min,resid_Tsub_saturation_max,resid_Tsub_saturation_plus_logLD_mean,resid_Tsub_saturation_plus_logLD_sd,resid_Tsub_saturation_plus_logLD_min,resid_Tsub_saturation_plus_logLD_max,resid_Tsub_poly2_mean,resid_Tsub_poly2_sd,resid_Tsub_poly2_min,resid_Tsub_poly2_max,LD_band
-0.10<x<=0,61,1.3277673925198064,0.18820906570752013,1.035657655963962,1.68347241906529,134.91590679681048,81.16875663347675,70.92420249940028,313.18434543454475,116.45116826937478,104.80712805332308,64.51612903225808,365.33333333333326,-0.04613114754098361,0.023810694662858303,-0.093,-0.003,2641.8471068852455,822.8956815967157,1019.88496,4068.69,-0.05937257161522778,0.09858804190956992,-0.22655901763641695,0.18364735319020364,-0.017986097404051986,0.10179736371848593,-0.31940603530842204,0.19228448615276217,-0.027995114421023495,0.12285723704994989,-0.33905952372412584,0.2345366026335043,
-0.20<x<=-0.10,19,1.6677480454225446,0.08561743774834121,1.5158593908629203,1.853006511199896,181.74303884002353,69.22934545664096,106.11665306734947,279.02406714057867,79.74183842581475,20.333780937073563,64.51612903225808,108.84955752212387,-0.1414736842105263,0.023931310084054764,-0.191,-0.109,2042.6965215789478,966.7577084630356,782.54471,3594.0095,0.042622285091496924,0.10939077769180304,-0.10786714086305693,0.24566725374901144,-0.026385182421400005,0.13183342585309754,-0.18222552935422942,0.19097447913469856,-0.006945407294510717,0.13246667121005443,-0.21208924551226338,0.21131417187234192,
x<=-0.20,10,2.1049833617412057,0.19198787716768836,1.784314835756727,2.4704383105441856,211.765721707752,59.86730811916573,128.29772162697628,299.93981302215946,66.61204071071245,0.7364282976069193,64.51612903225808,66.84491978609627,-0.31270000000000003,0.07269120380837775,-0.457,-0.202,2874.1226159999997,1145.0440341471815,1213.82585,4109.3769,0.3931251956494153,0.12993500934058858,0.2222145099761863,0.6803388813455356,0.23734541737703446,0.1385405188539712,-0.01067340775727077,0.47257764714750516,0.31095913124523655,0.11266122964484793,0.2112657402069238,0.5660483523512492,
0<x<=0.05,23,0.8263948903470382,0.3299281530957262,0.1135786841963328,1.18830075807576,63.363079184195556,25.6236310811275,21.424642698647403,104.4446876334049,75.39869798938295,8.52922691196337,64.51612903225808,108.84955752212387,0.02904347826086957,0.014614682097340473,0.001,0.049,2194.321173478261,1024.7965562762904,520.79232,4163.626099999999,-0.048667326704756826,0.08180468480192389,-0.198002946623292,0.06930514012563194,-0.03369494680323787,0.07557867606372895,-0.16426008733814434,0.07719225579529132,-0.055214199746707195,0.084070412758316,-0.20219108318598736,0.11663946685542825,
,30,1.3930978639170692,0.21747032330460633,0.9982901984304464,1.7542552525649588,147.27057185126165,72.62480770368998,66.99992038726407,279.02406714057867,88.65486725663716,13.446536416106547,80.0,108.84955752212387,-0.05696666666666666,0.04363444015701464,-0.153,0.001,2415.8072913333335,881.6392824107451,1301.9808,3919.5047,-0.07657325240774679,0.06184352563659982,-0.22507854920391868,0.04148122095343498,-0.0680784975548461,0.10304548090106048,-0.2913305150267187,0.10351313204139134,-0.09615343352723794,0.113559124993545,-0.33084055927560674,0.0923645979022596,80<=LD<120
,55,1.4353229751463623,0.4558869910578426,0.1135786841963328,2.4704383105441856,121.2412353227949,62.51158536639105,21.424642698647403,299.93981302215946,65.95696703101399,1.1402955720416574,64.51612903225808,66.84491978609627,-0.1109090909090909,0.1155239710137592,-0.457,0.049,2570.7216356363638,1036.0545809603484,520.79232,4163.626099999999,0.09845439027998286,0.17040942153884794,-0.22655901763641695,0.6803388813455356,0.045007395140731564,0.1430936926423038,-0.31940603530842204,0.47257764714750516,0.08196387305049713,0.15887590272695712,-0.33905952372412584,0.5660483523512492,40<=LD<70
,9,1.6292562234291146,0.026739185204419355,1.599512232471623,1.68347241906529,310.75224221365585,1.3183471131110724,308.8065739145867,313.18434543454475,365.33333333333326,0.0,365.33333333333326,365.33333333333326,-0.06266666666666668,0.014115594213493104,-0.083,-0.045,3111.794388888889,680.5218043719915,2264.9041,3933.067,-0.18903560964234484,0.026652825708726884,-0.21900819491409296,-0.13504800832042596,0.061241126825539775,0.026490067063191628,0.030797099794056537,0.11475728638772353,-0.029666911998418186,0.029872952405660406,-0.07092137739279614,0.02964286657301929,LD>=120
,19,0.9125754916161288,0.29291096494418545,0.435151931201948,1.3873729587911223,72.36004277186497,29.137680280847402,33.60109799971622,132.74047859555014,75.98039215686273,0.0,75.98039215686273,75.98039215686273,0.021684210526315792,0.02138029370856087,-0.032,0.049,1963.3927568421054,648.4672317052724,1193.4824,3051.5175,-0.07455123241532928,0.08375673379894037,-0.198002946623292,0.03565192355044583,-0.051801155678032035,0.07490126315070651,-0.16426008733814434,0.02593716469066476,-0.07138988441970935,0.067181092257447,-0.19969755729540029,0.017878896528765287,70<=LD<80
