SourceID,TableNo,LD_band,N,Mean_xeq,Std_xeq,Mean_xMes,Std_xMes,Mean_xeq_minus_xMes,Mean_HsubTrue,Mean_P_MPa,Mean_PM_F1
01,9,long,9,NaN,NaN,-0.0555555555555556,0.0154847595324492,NaN,1379.39553333333,12.0658252630446,1.38877528441037
01,9,short_anchor,21,NaN,NaN,-0.0301904761904762,0.0172267787111202,NaN,538.867742857143,12.0658252630446,1.09574052941735
03,8,middle,16,NaN,NaN,0.233625,0.146042859006069,NaN,398.9816875,11.0445393389941,0.737508961449301
