SourceID,N,Mean_PM_F1,Median_PM_F1,Mean_HsubTrue,Mean_P_MPa,Mean_xMes,Mean_qM_MW_m2,Mean_LD,Min_LD,Max_LD
01,176,1.13149918740513,1.05674859416545,602.583339772727,14.3771385918627,-0.0317045454545455,4.03393735896023,118.198651193015,64.5161290322581,365.333333333333
03,16,0.737508961449301,0.749722545762401,398.9816875,11.0445393389941,0.233625,1.92128377708849,163.04347826087,163.04347826087,163.04347826087
